ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 94.9331 
2 61.0359 
3 35.9422 
4 131.524 
5 150.623 
6 92.6007 
7 106.872 
8 64.1216 
9 100.565 
10 162.833 
ITEM: TIMESTEP
4000
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 91.3974 
2 62.949 
3 41.266 
4 131.302 
5 143.761 
6 95.756 
7 121.981 
8 61.8567 
9 105.706 
10 153.403 
ITEM: TIMESTEP
4100
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 63.3983 
2 82.816 
3 138.993 
4 118.096 
5 54.1221 
6 99.5577 
7 128.303 
8 62.3723 
9 113.696 
10 143.5 
ITEM: TIMESTEP
4200
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 63.8298 
2 74.6733 
3 137.107 
4 109.728 
5 71.1568 
6 99.6457 
7 114.274 
8 67.2532 
9 121.929 
10 133.419 
ITEM: TIMESTEP
4300
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 69.9752 
2 68.4332 
3 137.14 
4 106.364 
5 94.4425 
6 105.243 
7 92.2933 
8 74.552 
9 131.033 
10 122.252 
ITEM: TIMESTEP
4400
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 73.9475 
2 63.5569 
3 136.69 
4 104.392 
5 115.607 
6 114.928 
7 73.1598 
8 83.3909 
9 139.415 
10 117.408 
ITEM: TIMESTEP
4500
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 79.6759 
2 62.5495 
3 133.044 
4 101.244 
5 124.729 
6 128.859 
7 61.7312 
8 102.303 
9 136.927 
10 114.078 
ITEM: TIMESTEP
4600
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 84.2928 
2 65.6753 
3 130.391 
4 98.5973 
5 127.329 
6 140.291 
7 49.1029 
8 116.888 
9 125.057 
10 112.342 
ITEM: TIMESTEP
4700
ITEM: NUMBER OF ENTRIES
10
